TestTargetsPerCommit,RL,RF,RRF,MART,RankNet,RankBoost,Coordinate Ascent,LambdaMART,RLMLP,kNN,compress,normal,RPA
27,0.753275613275613,0.901385281385282,0.913578643578644,0.965512265512266,0.738686868686869,0.8997113997114,0.737835497835498,0.955901875901876,0.753333333333333,0.907503607503608,,,
2,1,1,0.98,1,0.98,1,0.8,1,1,0.8,,,
26,0.758280922431866,0.947992259313014,0.890936945653927,0.975649088856636,0.783486534429931,0.891307853572005,0.735929688759877,0.951910982099661,0.75982905982906,0.880986937590711,,,
26,0.816336074826641,0.930833736494114,0.921802935010482,0.962909208192227,0.764908885663603,0.883567166586035,0.747363328495404,0.956877922915659,0.807418158361555,0.885341074020319,,,
2,1,1,1,1,0.92,1,0.88,1,1,0.8,,,
1,1,1,1,1,1,1,1,1,1,1,,,
2,1,0.8,0.8,1,0.98,1,0.8,1,1,0.8,,,
12,0.762153846153846,0.884769230769231,0.868307692307692,0.870769230769231,0.822,0.846153846153846,0.750307692307692,0.899538461538461,0.802307692307692,0.730769230769231,,,
2,1,1,1,1,0.92,1,0.88,1,1,0.8,,,
2,1,1,1,1,0.92,1,0.88,1,1,0.8,,,
2,0.8,1,0.96,1,0.92,1,0.88,1,0.8,0.8,,,
12,0.761230769230769,0.930307692307692,0.875076923076923,0.895384615384615,0.822615384615384,0.88,0.750307692307692,0.899846153846154,0.781538461538461,0.769230769230769,,,
12,0.838923076923077,0.954615384615385,0.916,0.924615384615384,0.821692307692308,0.867692307692307,0.752615384615385,0.898461538461538,0.856615384615385,0.726153846153846,,,
61,0.80300395970644,0.913892507513124,0.915206820497608,0.951954701990172,0.757121667462047,0.831486760134656,0.727105286917491,0.946064154983168,0.793149836839458,0.833176406856612,,,
2,1,1,1,1,0.92,1,0.88,1,1,0.8,,,
37,0.743146514935988,0.938805120910384,0.91329160739687,0.963072546230441,0.760825035561878,0.87800853485064,0.724216216216216,0.947840682788051,0.746031294452347,0.777809388335704,,,
33,0.805331630616969,0.923186207997446,0.916880836459414,0.971027216856892,0.749860324048208,0.919706281427089,0.726123393726555,0.952470268975976,0.790334424136005,0.884029052597973,,,
1,1,1,1,1,1,1,1,1,1,1,,,
21,0.809694956206584,0.956931440652371,0.889489580187255,0.974327997583812,0.759679855028692,0.902144367260647,0.741014799154334,0.96191482935669,0.788613711869526,0.883720930232559,,,
24,0.721102040816327,0.942673469387755,0.918387755102041,0.913061224489796,0.758469387755102,0.850816326530612,0.712040816326531,0.926877551020408,0.729938775510204,0.680408163265306,,,
26,0.780712788259958,0.929350104821803,0.903725205611998,0.948395420093533,0.756378003547815,0.861635220125786,0.750556361877117,0.951540074181584,0.744783099500081,0.881470730527334,,,
20,0.732857142857143,0.902473867595819,0.946202090592335,0.970034843205575,0.754076655052265,0.862020905923345,0.727282229965157,0.910766550522648,0.714390243902439,0.850871080139373,,,
2,1,1,0.88,1,0.92,1,0.88,1,1,0.8,,,
2,1,1,0.9,1,0.92,1,0.88,1,1,0.8,,,
5,0.932727272727273,0.861818181818182,0.961818181818182,0.8,0.938181818181818,0.818181818181818,0.816363636363636,0.969090909090909,0.901818181818182,0.927272727272727,,,
24,0.728122448979592,0.904877551020408,0.935979591836735,0.991020408163266,0.772571428571429,0.864285714285715,0.735714285714286,0.936938775510204,0.733428571428572,0.84795918367347,,,
27,0.788152958152958,0.93025974025974,0.904444444444445,0.954112554112554,0.758311688311688,0.901443001443001,0.723549783549784,0.947907647907648,0.77023088023088,0.831457431457432,,,
22,0.715783926218709,0.939604743083004,0.905428194993412,0.971541501976285,0.769169960474308,0.899604743083004,0.739868247694335,0.952595520421608,0.726218708827404,0.875098814229249,,,
27,0.777835497835498,0.931385281385282,0.915266955266955,0.958874458874459,0.756796536796537,0.9,0.722077922077922,0.953939393939394,0.797878787878788,0.827272727272728,,,
30,0.815050237969329,0.922570068746695,0.915483870967742,0.961924907456372,0.835219460602856,0.902168164992068,0.68748810153358,0.959301956636701,0.824463246959281,0.798413537810682,,,
25,0.720669683257919,0.902099547511312,0.910606334841629,0.917647058823529,0.777502262443439,0.797285067873303,0.743493212669683,0.942660633484163,0.745484162895927,0.753846153846154,,,
20,0.783484320557491,0.920592334494774,0.940452961672474,0.98397212543554,0.811742160278746,0.926132404181185,0.68198606271777,0.939024390243903,0.773554006968641,0.865156794425087,,,
65,0.781081513905942,0.926839267602626,0.924278012064271,0.962419260129183,0.794213420167619,0.880916030534351,0.709373832274596,0.952027972027972,0.752790263171942,0.815171088453531,,,
50,0.74422597553873,0.916985439720442,0.891475829935935,0.94774606872452,0.751538730343623,0.847198602213162,0.727002912055912,0.942520675596972,0.725884682585906,0.785952242283052,,,
22,0.691146245059289,0.939947299077734,0.913280632411067,0.960210803689065,0.762345191040843,0.888274044795784,0.746930171277997,0.954993412384717,0.725612648221344,0.87536231884058,,,
5,0.945454545454546,0.796363636363636,0.943636363636364,0.890909090909091,0.938181818181818,0.818181818181818,0.816363636363636,0.972727272727273,0.918181818181818,0.636363636363636,,,
17,0.800728291316527,0.924145658263305,0.887843137254902,0.95406162464986,0.814453781512605,0.863305322128852,0.703249299719888,0.911260504201681,0.785098039215686,0.68515406162465,,,
75,0.704912513070756,0.924484489369118,0.878444057162774,0.943987452073893,0.757571976298362,0.880968978738236,0.726462181944929,0.952185430463576,0.715814569536424,0.837818055071453,,,
13,0.734310134310134,0.967032967032967,0.943589743589744,0.971916971916972,0.947130647130647,0.946275946275946,0.66984126984127,0.940537240537241,0.742124542124542,0.897435897435897,,,
4,0.873333333333333,0.946666666666667,0.936666666666667,1,0.966666666666667,0.966666666666667,0.76,0.966666666666667,0.86,0.933333333333333,,,
1,1,1,1,1,1,1,1,1,1,1,,,
12,0.842615384615385,0.812923076923077,0.807076923076923,0.878461538461538,0.819692307692308,0.876923076923077,0.758615384615385,0.851230769230769,0.824,0.729230769230769,,,
50,0.755352358765288,0.923226557949913,0.906331974373908,0.934117647058824,0.751354688410018,0.814839836924869,0.742029120559115,0.938290040768783,0.784675596971462,0.770506697728597,,,
2,1,1,1,1,0.92,1,0.88,1,1,0.8,,,
12,0.836307692307692,0.893846153846154,0.818,0.9,0.822615384615385,0.895384615384615,0.752769230769231,0.924769230769231,0.847846153846154,0.764615384615385,,,
39,0.781027263875365,0.923724440116845,0.910389483933788,0.942405063291139,0.752653359298929,0.857740993184031,0.737000973709835,0.943461538461538,0.768446932814022,0.757059396299903,,,
39,0.723724440116845,0.925189873417722,0.912132424537488,0.946932814021422,0.760004868549172,0.848296007789679,0.736879259980526,0.941587147030185,0.717814021421616,0.757448880233691,,,
22,0.748880105401845,0.912885375494071,0.907140974967062,0.978656126482214,0.791225296442688,0.882476943346509,0.681449275362319,0.934835309617919,0.763530961791831,0.86429512516469,,,
22,0.776890645586298,0.924057971014493,0.896337285902503,0.97733860342556,0.786403162055336,0.882740447957839,0.68231884057971,0.923162055335968,0.757391304347826,0.887483530961792,,,
14,0.759408866995074,0.927684729064039,0.913694581280788,0.958620689655172,0.924729064039409,0.900492610837439,0.706502463054187,0.985812807881773,0.749458128078818,0.852216748768473,,,
18,0.791228070175439,0.934803224276909,0.903793266951162,0.969179706021812,0.843338074917022,0.879563774300617,0.686391654812707,0.945424371740161,0.803556187766714,0.715979137031769,,,
22,0.777971014492754,0.937022397891963,0.911040843214756,0.98866930171278,0.797654808959157,0.893807641633729,0.682608695652174,0.921159420289855,0.788168642951252,0.84163372859025,,,
22,0.762239789196311,0.917707509881423,0.886429512516469,0.981554677206851,0.801106719367589,0.90935441370224,0.682424242424242,0.922450592885376,0.784743083003953,0.8566534914361,,,
22,0.743952569169961,0.884216073781291,0.853544137022398,0.973913043478261,0.804005270092227,0.889855072463768,0.679420289855072,0.905217391304348,0.759367588932806,0.865876152832674,,,
1,1,1,1,1,1,1,1,1,1,1,,,
1,1,1,1,1,1,1,1,1,1,1,,,
22,0.755256916996048,0.906587615283268,0.879920948616601,0.983926218708828,0.797628458498024,0.906982872200264,0.68505928853755,0.912648221343874,0.763820816864295,0.856389986824769,,,
6,0.826373626373626,0.898901098901099,0.92967032967033,0.967032967032967,0.835164835164835,0.659340659340659,0.847252747252747,0.957142857142857,0.835164835164835,0.945054945054945,,,
74,0.763574823145293,0.9251122800653,0.913889352439688,0.951053872664611,0.754778160711047,0.879093052784328,0.724406312352621,0.960327952113187,0.768741520043534,0.826816615272992,,,
2,0.8,1,1,1,0.98,1,0.86,1,0.8,1,,,
2,0.8,1,1,1,0.98,1,0.86,1,0.8,1,,,
37,0.744147937411095,0.92854054054054,0.925911806543385,0.945376955903271,0.772682788051209,0.877268847795164,0.732022759601707,0.96101280227596,0.77949359886202,0.823499288762447,,,
22,0.778471673254282,0.929802371541502,0.930750988142293,0.98866930171278,0.801554677206851,0.905138339920949,0.677707509881423,0.9300395256917,0.763162055335969,0.876416337285903,,,
46,0.721965921637672,0.945128465280058,0.894998657157351,0.976365969383188,0.799916445346304,0.882725075348393,0.700337202709558,0.923836949061502,0.704834233535257,0.779266509504342,,,
22,0.758102766798419,0.883162055335968,0.889644268774704,0.906719367588933,0.773201581027668,0.937285902503294,0.71201581027668,0.951488801054019,0.768827404479578,0.864822134387352,,,
22,0.790065876152833,0.945480895915679,0.936337285902503,0.95467720685112,0.778840579710145,0.948616600790514,0.717733860342556,0.976864295125165,0.778761528326746,0.852173913043478,,,
59,0.758759435977781,0.921371599487252,0.885784076342401,0.948440393106395,0.758501637943313,0.882652043868395,0.718693918245264,0.936835208659735,0.78294687366472,0.79220908702464,,,
47,0.757505599104144,0.924465285554311,0.882777155655095,0.940285554311311,0.752138857782755,0.865229563269877,0.732161254199328,0.946010638297873,0.77471444568869,0.776679731243001,,,
23,0.786147086031452,0.907169287696577,0.854394079555967,0.988436632747456,0.781429232192414,0.900555041628122,0.716258094357077,0.897039777983349,0.785152636447734,0.814061054579094,,,
1,1,1,1,1,1,1,1,1,1,1,,,
39,0.791173320350536,0.906888997078871,0.911080817916261,0.930525803310613,0.753826679649465,0.844206426484907,0.73039435248296,0.937565725413827,0.800866601752678,0.744303797468354,,,
22,0.80403162055336,0.954861660079052,0.919051383399209,0.983135704874835,0.773675889328063,0.896969696969697,0.733913043478261,0.957523056653491,0.822793148880106,0.868511198945982,,,
22,0.740843214756258,0.958234519104084,0.918814229249012,0.980237154150198,0.771462450592885,0.898550724637681,0.736442687747036,0.956785243741766,0.707272727272727,0.87536231884058,,,
1,1,1,1,1,1,1,1,1,1,1,,,
23,0.782284921369103,0.899306197964847,0.854949121184089,0.992830712303423,0.781706753006475,0.892460684551341,0.714523589269195,0.901549491211841,0.772941720629047,0.83418131359852,,,
22,0.756284584980237,0.940527009222661,0.910750988142292,0.972332015810277,0.772173913043478,0.906192358366271,0.729644268774704,0.953201581027668,0.769776021080369,0.862450592885375,,,
22,0.713833992094862,0.947536231884058,0.921422924901186,0.984453227931489,0.774413702239789,0.906719367588933,0.726745718050066,0.954281949934124,0.698155467720685,0.853754940711463,,,
1,1,1,1,1,1,1,1,1,1,1,,,
28,0.723191599688877,0.95295566502463,0.911317085817993,0.973813844957221,0.763598651801919,0.886958776250973,0.721947109152191,0.94224786103189,0.689694062743065,0.831604874254602,,,
54,0.749847094801223,0.938535816884441,0.891850616254286,0.97251413214716,0.786127328329163,0.838476508201279,0.716365489759985,0.943239736817718,0.725358168844407,0.839217866740802,,,
13,0.781929181929182,0.946764346764347,0.847374847374847,0.908424908424909,0.841391941391941,0.923076923076923,0.767521367521368,0.958119658119659,0.792673992673993,0.83028083028083,,,
22,0.761264822134387,0.911699604743083,0.86,0.988405797101449,0.814940711462451,0.927536231884058,0.692384716732543,0.933465085638999,0.754387351778656,0.83030303030303,,,
71,0.712729406743491,0.943470731146787,0.900508060015102,0.967587576742506,0.799952395022817,0.901572605797958,0.702476279588955,0.960811254473226,0.715456022850389,0.840859844380971,,,
56,0.701455519329297,0.935647747687804,0.901292501164416,0.962439284050836,0.821822809235478,0.93763723467962,0.700297757668508,0.947280258167543,0.703544813360836,0.890478408410406,,,
22,0.791436100131753,0.951462450592885,0.896627140974967,0.971541501976285,0.763557312252965,0.898814229249012,0.738339920948617,0.95931488801054,0.778945981554677,0.881159420289855,,,
22,0.784216073781291,0.905718050065876,0.845612648221344,0.993148880105402,0.820632411067194,0.948880105401845,0.686139657444005,0.914650856389987,0.791014492753623,0.831357048748354,,,
22,0.730909090909091,0.925849802371542,0.866903820816864,0.983662714097497,0.797417654808959,0.927536231884058,0.692463768115942,0.955388669301713,0.715494071146245,0.858761528326746,,,
1,1,1,1,1,1,1,1,1,1,1,,,
22,0.721264822134388,0.928300395256917,0.87399209486166,0.99631093544137,0.794071146245059,0.940974967061923,0.687562582345191,0.927826086956522,0.711805006587615,0.818445322793149,,,
22,0.727193675889328,0.930619235836627,0.874492753623189,0.993675889328063,0.79638998682477,0.943083003952569,0.685006587615283,0.961106719367589,0.746060606060606,0.826613965744401,,,
1,1,1,1,1,1,1,1,1,1,1,,,
2,0.8,0.92,0.8,0.8,0.9,1,0.96,0.98,0.8,1,,,
2,0.8,0.8,0.9,0.8,0.94,0.8,0.92,0.86,0.8,1,,,
2,0.8,0.82,1,1,0.9,1,0.96,0.8,0.8,1,,,
2,1,0.8,0.98,1,0.98,1,0.88,0.8,1,0.8,,,
1,1,1,1,1,1,1,1,1,1,1,,,
1,1,1,1,1,1,1,1,1,1,1,,,
43,0.78420208500401,0.93473427134213,0.91607129838886,0.946198148283152,0.7745935700226,0.862579281183932,0.713975359043523,0.940052489611431,0.761547714514836,0.807064226871765,,,
43,0.778697966027557,0.931588539768171,0.902620835459649,0.946088794926004,0.757789604140847,0.859007071517096,0.722235182620106,0.943074287380622,0.787632135306554,0.790150907632865,,,
26,0.760845024995968,0.890195129817771,0.825221738429286,0.989195291082084,0.761522335107241,0.920174165457184,0.712417352039994,0.921851314304144,0.776245766811805,0.844379938719561,,,
27,0.802380952380953,0.943722943722944,0.935122655122655,0.965800865800866,0.800764790764791,0.946608946608947,0.691269841269841,0.960909090909091,0.808845598845599,0.880519480519481,,,
2,1,1,1,1,0.98,1,0.86,0.8,1,0.8,,,
2,1,1,1,1,0.98,1,0.86,0.8,1,0.8,,,
70,0.737081210668265,0.902732993706922,0.892873838777345,0.956573483453915,0.760997474206944,0.841166145811036,0.724084935142771,0.934595659060748,0.727710090329209,0.809572327582516,,,
70,0.748932745408622,0.915727556830344,0.89434650455927,0.960006849608288,0.760088188706708,0.861877648871955,0.721555717282418,0.946147523438503,0.738606104713387,0.825745965152617,,,
26,0.789388808256733,0.903692952749556,0.842622157716497,0.994033220448315,0.766473149492017,0.903402676987583,0.719142073859055,0.890114497661667,0.774826640864377,0.810030640219319,,,
26,0.758925979680697,0.908079342041606,0.814820190291888,0.995162070633769,0.764344460570876,0.904854055797452,0.720270924044509,0.89058216416707,0.768875987743912,0.845347524592807,,,
1,1,1,1,1,1,1,1,1,1,1,,,
23,0.769842738205365,0.931984273820537,0.845744680851064,0.995605920444034,0.816327474560592,0.93432007400555,0.708487511563367,0.905457909343201,0.763968547641073,0.854995374653099,,,
23,0.76059204440333,0.935684551341351,0.865518038852914,0.994449583718779,0.793038852913969,0.938020351526365,0.704555966697502,0.93290934320074,0.767969472710453,0.889685476410731,,,
23,0.783279370952821,0.925670675300648,0.854162812210916,0.990055504162813,0.784505087881591,0.922987974098057,0.711447733580018,0.917599444958372,0.763991674375578,0.870027752081406,,,
23,0.784551341350601,0.934736355226642,0.846322849213691,0.988436632747456,0.802890841813136,0.934551341350601,0.692206290471786,0.887488436632748,0.775508788159112,0.895467160037002,,,
24,0.751714285714286,0.936775510204082,0.878551020408163,0.992244897959184,0.797632653061225,0.941836734693878,0.693122448979592,0.933530612244898,0.766285714285714,0.894081632653061,,,
24,0.773857142857143,0.940938775510204,0.87765306122449,0.990408163265306,0.805428571428572,0.944081632653061,0.691755102040816,0.914857142857143,0.813918367346939,0.863877551020409,,,
16,0.815106951871658,0.962834224598931,0.93475935828877,0.958556149732621,0.904612299465241,0.901737967914438,0.697593582887701,0.937433155080214,0.797994652406417,0.695855614973262,,,
16,0.775267379679144,0.937032085561497,0.919786096256684,0.959224598930481,0.898328877005348,0.891711229946524,0.69331550802139,0.929478609625668,0.75548128342246,0.663101604278075,,,
13,0.720512820512821,0.883516483516483,0.938949938949939,0.957264957264957,0.906227106227106,0.905982905982906,0.781807081807082,0.924786324786325,0.739194139194139,0.750915750915751,,,
31,0.779963517665131,0.932939708141321,0.908755760368664,0.980318740399386,0.782901305683564,0.938652073732719,0.677745775729647,0.955817972350231,0.747916666666667,0.831125192012289,,,
26,0.739283986453798,0.920883728430898,0.855797452023867,0.987582647960007,0.776455410417675,0.898726011933559,0.724318658280922,0.910433800999839,0.761651346557007,0.839219480728914,,,
23,0.804394079555967,0.925994449583719,0.848612395929695,0.975485661424607,0.819010175763182,0.916512488436633,0.691975023126734,0.914616096207215,0.784898242368178,0.82631822386679,,,
16,0.786497326203208,0.859558823529412,0.832820855614973,0.934491978609626,0.909090909090909,0.883021390374332,0.699264705882353,0.913101604278075,0.776270053475936,0.691844919786096,,,
23,0.7209065679926,0.917414431082331,0.860962072155412,0.988899167437557,0.798704902867715,0.919056429232193,0.694403330249769,0.937835337650324,0.711979648473636,0.873265494912119,,,
37,0.764910384068279,0.880699857752489,0.839761024182077,0.950953058321479,0.787487908961593,0.88199146514936,0.685570412517781,0.88227027027027,0.787317211948791,0.784409672830725,,,
28,0.779362198599948,0.927417682136375,0.869497018408089,0.985869847031371,0.780619652579725,0.903422348975888,0.700298159191081,0.902035260565206,0.752450090744102,0.855846512833809,,,
38,0.780324938219675,0.942362900257637,0.90622009569378,0.972080551027919,0.754761028445239,0.932383406067617,0.723387139176613,0.953735737946264,0.790809190809191,0.847836374152164,,,
24,0.760489795918368,0.949938775510204,0.914428571428571,0.961224489795918,0.763367346938776,0.909591836734694,0.728244897959184,0.945897959183674,0.742489795918367,0.87734693877551,,,
24,0.803551020408163,0.947469387755102,0.902510204081633,0.962040816326531,0.761102040816327,0.917755102040817,0.728591836734694,0.924183673469388,0.790816326530612,0.862244897959184,,,
24,0.826857142857143,0.948510204081633,0.925102040816327,0.95469387755102,0.750795918367347,0.920612244897959,0.731408163265306,0.94965306122449,0.829734693877551,0.857959183673469,,,
25,0.787457013574661,0.943547511312217,0.907058823529412,0.959457013574661,0.769122171945701,0.910769230769231,0.720018099547511,0.959420814479638,0.780814479638009,0.845429864253394,,,
86,0.733888036489888,0.919769991331797,0.902193472426308,0.9373247238459,0.765524194482944,0.847425729264686,0.722268009697262,0.944066453129128,0.761396832165984,0.829106618891119,,,
25,0.751638009049774,0.92731221719457,0.909556561085973,0.989864253393665,0.778515837104072,0.896832579185521,0.690171945701357,0.951076923076923,0.774226244343891,0.894660633484163,,,
25,0.753755656108597,0.917339366515837,0.908923076923077,0.987692307692308,0.778533936651584,0.893755656108597,0.693393665158371,0.929466063348416,0.76579185520362,0.866968325791855,,,
1,1,1,1,1,1,1,1,1,1,1,,,
3,0.728571428571429,0.928571428571429,0.95,1,0.971428571428572,1,0.785714285714286,0.992857142857143,0.728571428571429,0.928571428571429,,,
2,0.8,1,1,1,0.98,1,0.86,1,0.8,1,,,
2,0.8,1,1,1,0.98,1,0.88,1,0.8,1,,,
2,0.8,1,1,1,0.98,1,0.86,1,0.8,1,,,
12,0.817692307692308,0.912615384615385,0.913692307692308,0.983076923076923,0.954923076923077,0.976923076923077,0.692,0.962923076923077,0.796,0.792307692307692,,,
3,0.928571428571429,0.978571428571428,0.928571428571428,1,0.935714285714286,0.785714285714286,0.835714285714286,0.985714285714286,0.928571428571429,1,,,
27,0.745656565656566,0.915411255411256,0.902092352092352,0.983116883116883,0.777763347763348,0.915151515151515,0.675209235209235,0.952597402597403,0.799163059163059,0.846608946608946,,,
8,0.792647058823529,0.925490196078431,0.907843137254902,0.980392156862745,0.952450980392157,0.96078431372549,0.701960784313725,0.930882352941177,0.795098039215686,0.843137254901961,,,
8,0.907843137254902,0.928431372549019,0.91421568627451,0.995098039215687,0.952450980392157,0.96078431372549,0.701960784313725,0.933823529411764,0.865196078431373,0.843137254901961,,,
23,0.788251618871415,0.919056429232192,0.938529139685477,0.984505087881591,0.784736355226642,0.919056429232193,0.693917668825162,0.953538390379279,0.787627197039778,0.85268270120259,,,
25,0.777882352941177,0.914352941176471,0.899511312217195,0.983710407239819,0.776633484162896,0.887601809954751,0.708162895927602,0.954552036199095,0.807800904977376,0.824796380090498,,,
23,0.806753006475486,0.928098982423682,0.911679000925069,0.983811285846439,0.808117483811286,0.910268270120259,0.694102682701203,0.936123959296947,0.787604070305273,0.838112858464385,,,